episode,reward,steps,success
1,-123.5999999999995,500,0
2,-122.79999999999923,500,0
3,-122.7999999999993,500,0
4,-144.3999999999993,500,0
5,-131.19999999999936,500,0
6,-129.19999999999922,500,0
7,-115.19999999999939,500,0
8,-167.99999999999957,500,0
9,-161.59999999999962,500,0
10,-118.79999999999939,500,0
11,-130.3999999999992,500,0
12,-122.79999999999941,500,0
13,-130.39999999999944,500,0
14,-121.19999999999925,500,0
15,-107.59999999999945,500,0
16,-111.99999999999937,500,0
17,-115.19999999999916,500,0
18,-120.39999999999938,500,0
19,-121.59999999999943,500,0
20,-127.59999999999934,500,0
21,-112.69999999999933,472,1
22,-123.59999999999948,500,0
23,-121.59999999999937,500,0
24,-120.39999999999905,500,0
25,-131.99999999999952,500,0
26,-79.09999999999964,360,1
27,-113.9999999999994,500,0
28,-122.79999999999927,500,0
29,-117.9999999999992,500,0
30,-121.59999999999931,500,0
31,-125.19999999999936,500,0
32,-129.99999999999937,500,0
33,-123.99999999999929,500,0
34,-127.59999999999934,500,0
35,-114.39999999999942,500,0
36,-120.79999999999943,500,0
37,-129.1999999999991,500,0
38,-126.39999999999912,500,0
39,-120.39999999999952,500,0
40,-61.30000000000007,226,1
41,-129.59999999999945,500,0
42,-140.39999999999927,500,0
43,-127.99999999999955,500,0
44,-127.1999999999993,500,0
45,-126.39999999999948,500,0
46,-122.79999999999913,500,0
47,-119.19999999999912,500,0
48,-115.59999999999941,500,0
49,-123.1999999999994,500,0
50,-53.00000000000013,231,1
51,-44.50000000000013,206,1
52,-131.59999999999937,500,0
53,-131.99999999999906,500,0
54,-127.59999999999934,500,0
55,-125.19999999999908,500,0
56,-127.59999999999927,500,0
57,-112.3999999999995,500,0
58,-114.79999999999933,500,0
59,-120.79999999999913,500,0
60,-111.59999999999913,500,0
61,-123.99999999999932,500,0
62,-111.99999999999937,500,0
63,-124.39999999999921,500,0
64,-112.39999999999932,500,0
65,-137.59999999999943,500,0
66,-109.5999999999994,500,0
67,-119.99999999999943,500,0
68,-112.79999999999924,500,0
69,-116.3999999999992,500,0
70,-116.39999999999941,500,0
71,-128.39999999999935,500,0
72,-115.19999999999926,500,0
73,-110.3999999999991,500,0
74,-117.19999999999953,500,0
75,-118.79999999999924,500,0
